BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_UNIQUE_BENEFICIARIES,TOTAL_CLAIMS,TOTAL_PAID
1000000098,1000000098,80053,2023-01-01,56,74,3150.87
1000000098,1000000098,99213,2023-01-01,54,100,12216.73
1000000098,1000000098,99232,2023-01-01,29,57,8736.63
1000000098,1000000098,99283,2023-01-01,59,66,23113.56
1000000098,1000000098,J3301,2023-01-01,62,70,4571.63
1000000099,1000000099,36415,2023-01-01,96,135,3375.34
1000000099,1000000099,70450,2023-01-01,78,131,58207.04
1000000099,1000000099,99213,2023-01-01,76,116,13895.29
1000000099,1000000099,99283,2023-01-01,143,167,57947.07
1000000100,1000000100,70450,2023-01-01,1019,1225,552016.11
1000000100,1000000100,93000,2023-01-01,514,776,66015.29
1000000100,1000000100,97110,2023-01-01,714,1133,107815.51
1000000100,1000000100,99214,2023-01-01,569,1032,184288.21
1000000100,1000000100,99232,2023-01-01,427,852,128313.47
1000000100,1000000100,99283,2023-01-01,703,1111,389674.77
1000000101,1000000101,70450,2023-01-01,56,65,29000.4
1000000101,1000000101,93000,2023-01-01,39,49,4185.27
1000000101,1000000101,99214,2023-01-01,36,46,8189.12
1000000102,1000000102,80053,2023-01-01,351,559,25115.92
1000000102,1000000102,93000,2023-01-01,371,470,40107.03
1000000102,1000000102,97110,2023-01-01,430,501,47841.17
1000000102,1000000102,99213,2023-01-01,275,514,61890.87
1000000102,1000000102,99214,2023-01-01,265,359,64539.22
1000000102,1000000102,99232,2023-01-01,314,412,61878.97
1000000102,1000000102,J3301,2023-01-01,185,355,22969.55
1000000103,1000000103,99214,2023-01-01,271,500,89721.59
1000000103,1000000103,99232,2023-01-01,154,279,41426.05
1000000103,1000000103,99283,2023-01-01,216,431,150334.89
1000000104,1000000104,36415,2023-01-01,779,1530,37968.54
1000000104,1000000104,80053,2023-01-01,1531,2162,97298.32
1000000104,1000000104,97110,2023-01-01,918,1522,144454.12
1000000104,1000000104,99214,2023-01-01,1266,1484,266600.3
1000000104,1000000104,99232,2023-01-01,1490,1965,295806.05
1000000104,1000000104,J3301,2023-01-01,1015,1290,83220.98
1000000105,1000000105,70450,2023-01-01,1596,2129,961818.85
1000000105,1000000105,80053,2023-01-01,825,1463,65818.49
1000000105,1000000105,93000,2023-01-01,1320,2433,206773.9
1000000105,1000000105,97110,2023-01-01,1815,2179,206398.03
1000000105,1000000105,99213,2023-01-01,1849,2339,280381.87
1000000105,1000000105,J3301,2023-01-01,1206,1965,127604.66
1000000106,1000000106,36415,2023-01-01,59,91,2303.83
1000000106,1000000106,70450,2023-01-01,63,73,32691.29
1000000106,1000000106,80053,2023-01-01,59,99,4591.35
1000000106,1000000106,99214,2023-01-01,38,57,10184.71
1000000106,1000000106,99283,2023-01-01,77,94,32807.47
1000000107,1000000107,70450,2023-01-01,218,351,156785.17
1000000107,1000000107,80053,2023-01-01,239,470,21504.29
1000000107,1000000107,97110,2023-01-01,313,469,44402.13
1000000107,1000000107,99213,2023-01-01,193,379,46197.48
1000000107,1000000107,99232,2023-01-01,215,372,55182.45
1000000108,1000000108,80053,2023-01-01,72,101,4569.23
1000000108,1000000108,93000,2023-01-01,68,76,6495.56
1000000108,1000000108,99213,2023-01-01,62,115,13706.1
1000000109,1000000109,80053,2023-01-01,231,433,19588.0
1000000109,1000000109,97110,2023-01-01,526,760,72981.94
1000000109,1000000109,99213,2023-01-01,363,460,54733.55
1000000109,1000000109,99214,2023-01-01,323,495,88279.03
1000000109,1000000109,99232,2023-01-01,638,762,115019.73
1000000109,1000000109,J3301,2023-01-01,317,576,37542.39
1000000110,1000000110,36415,2023-01-01,30,46,1125.11
1000000110,1000000110,80053,2023-01-01,62,76,3451.75
1000000110,1000000110,97110,2023-01-01,32,44,4143.87
1000000110,1000000110,99232,2023-01-01,27,50,7613.14
1000000110,1000000110,J3301,2023-01-01,61,73,4851.55
1000000111,1000000111,70450,2023-01-01,734,905,408666.3
1000000111,1000000111,80053,2023-01-01,667,906,40696.67
1000000111,1000000111,97110,2023-01-01,1014,1152,108890.47
1000000111,1000000111,99213,2023-01-01,722,1034,123858.57
1000000111,1000000111,99214,2023-01-01,1078,1424,256028.45
1000000111,1000000111,99232,2023-01-01,707,1141,172115.19
1000000111,1000000111,J3301,2023-01-01,545,937,61402.19
1000000112,1000000112,80053,2023-01-01,421,624,28126.3
1000000112,1000000112,93000,2023-01-01,381,599,51082.0
1000000112,1000000112,99213,2023-01-01,592,941,112797.33
1000000112,1000000112,99232,2023-01-01,373,601,90326.88
1000000112,1000000112,99283,2023-01-01,632,758,264018.18
1000000113,1000000113,70450,2023-01-01,1026,1439,642717.83
1000000113,1000000113,80053,2023-01-01,999,1215,54442.04
1000000113,1000000113,99213,2023-01-01,734,1187,143158.75
1000000113,1000000113,99214,2023-01-01,826,1588,285386.61
1000000113,1000000113,99232,2023-01-01,1070,1462,220736.38
1000000114,1000000114,70450,2023-01-01,1015,1193,539398.25
1000000114,1000000114,99232,2023-01-01,844,1090,162283.53
1000000114,1000000114,J3301,2023-01-01,907,1358,87806.32
1000000115,1000000115,36415,2023-01-01,723,1342,33535.83
1000000115,1000000115,70450,2023-01-01,1059,1533,695025.49
1000000115,1000000115,93000,2023-01-01,1091,1781,151470.85
1000000115,1000000115,99213,2023-01-01,973,1425,171482.97
1000000115,1000000115,99214,2023-01-01,570,1114,201449.11
1000000115,1000000115,99232,2023-01-01,1244,1538,228807.83
1000000115,1000000115,J3301,2023-01-01,729,1255,81382.55
1000000116,1000000116,36415,2023-01-01,53,74,1807.86
1000000116,1000000116,80053,2023-01-01,66,101,4540.76
1000000116,1000000116,93000,2023-01-01,68,102,8671.44
1000000117,1000000117,80053,2023-01-01,269,441,19732.62
1000000117,1000000117,97110,2023-01-01,182,318,30315.03
1000000117,1000000117,99213,2023-01-01,240,322,38402.18
1000000117,1000000117,99214,2023-01-01,277,460,83369.26
1000000117,1000000117,99232,2023-01-01,347,414,62385.13
1000000117,1000000117,99283,2023-01-01,285,340,120003.28
1000000117,1000000117,J3301,2023-01-01,416,508,32694.08
1000000118,1000000118,70450,2023-01-01,910,1353,609048.91
1000000118,1000000118,80053,2023-01-01,778,1104,50014.96
1000000118,1000000118,97110,2023-01-01,994,1801,170759.05
1000000118,1000000118,99214,2023-01-01,1077,1657,295853.52
1000000119,1000000119,70450,2023-01-01,612,763,342907.85
1000000119,1000000119,80053,2023-01-01,325,488,21709.05
1000000119,1000000119,99214,2023-01-01,491,879,156738.65
1000000119,1000000119,J3301,2023-01-01,393,495,32580.37
1000000120,1000000120,36415,2023-01-01,65,90,2280.55
1000000120,1000000120,70450,2023-01-01,48,69,31525.55
1000000120,1000000120,99213,2023-01-01,34,65,7685.54
1000000120,1000000120,99214,2023-01-01,74,87,15443.68
1000000120,1000000120,99232,2023-01-01,58,65,9574.28
1000000121,1000000121,36415,2023-01-01,347,392,9625.36
1000000121,1000000121,70450,2023-01-01,369,425,190902.08
1000000121,1000000121,93000,2023-01-01,143,286,24495.41
1000000121,1000000121,97110,2023-01-01,186,305,29345.1
1000000121,1000000121,99232,2023-01-01,291,342,50826.24
1000000121,1000000121,J3301,2023-01-01,231,265,17101.22
1000000122,1000000122,36415,2023-01-01,40,59,1468.18
1000000122,1000000122,70450,2023-01-01,46,57,26113.25
1000000122,1000000122,99213,2023-01-01,45,78,9260.0
1000000123,1000000123,70450,2023-01-01,37,60,27018.45
1000000123,1000000123,80053,2023-01-01,37,72,3262.39
1000000123,1000000123,99213,2023-01-01,41,58,6621.35
1000000123,1000000123,99214,2023-01-01,30,41,7451.1
1000000124,1000000124,93000,2023-01-01,44,78,6443.35
1000000124,1000000124,97110,2023-01-01,45,70,6650.36
1000000124,1000000124,99213,2023-01-01,51,64,7434.22
1000000124,1000000124,99214,2023-01-01,59,73,13127.43
1000000124,1000000124,99232,2023-01-01,41,62,9237.24
1000000124,1000000124,99283,2023-01-01,40,65,22757.05
1000000125,1000000125,70450,2023-01-01,88,110,49863.26
1000000125,1000000125,80053,2023-01-01,70,120,5599.4
1000000125,1000000125,97110,2023-01-01,70,90,8536.97
1000000125,1000000125,99213,2023-01-01,50,96,11898.13
1000000125,1000000125,99214,2023-01-01,41,69,12219.09
1000000125,1000000125,99232,2023-01-01,81,102,15101.69
1000000125,1000000125,99283,2023-01-01,57,114,40166.77
1000000126,1000000126,36415,2023-01-01,491,780,19265.25
1000000126,1000000126,80053,2023-01-01,450,726,32890.15
1000000126,1000000126,93000,2023-01-01,575,706,60171.53
1000000126,1000000126,97110,2023-01-01,449,616,58341.25
1000000126,1000000126,99214,2023-01-01,499,558,101378.15
1000000126,1000000126,99232,2023-01-01,441,674,101526.18
1000000126,1000000126,J3301,2023-01-01,429,635,41725.88
1000000127,1000000127,36415,2023-01-01,321,427,10641.49
1000000127,1000000127,80053,2023-01-01,315,474,21571.98
1000000127,1000000127,99213,2023-01-01,242,441,53015.79
1000000127,1000000127,99214,2023-01-01,209,373,66751.83
1000000127,1000000127,99232,2023-01-01,249,410,61217.95
1000000127,1000000127,99283,2023-01-01,435,512,179951.04
1000000128,1000000128,36415,2023-01-01,60,91,2223.96
1000000128,1000000128,70450,2023-01-01,45,78,35206.08
1000000128,1000000128,80053,2023-01-01,65,86,3742.14
1000000128,1000000128,93000,2023-01-01,64,96,8130.6
1000000128,1000000128,97110,2023-01-01,47,59,5527.09
1000000128,1000000128,99232,2023-01-01,51,63,9496.12
1000000128,1000000128,99283,2023-01-01,32,52,18067.73
1000000129,1000000129,93000,2023-01-01,189,266,22597.58
1000000129,1000000129,99214,2023-01-01,139,229,41585.72
1000000129,1000000129,99232,2023-01-01,175,259,38985.77
1000000130,1000000130,80053,2023-01-01,15,17,765.66
1000000130,1000000130,97110,2023-01-01,15,24,2200.78
1000000130,1000000130,99283,2023-01-01,14,17,6138.15
1000000131,1000000131,93000,2023-01-01,519,750,63015.04
1000000131,1000000131,97110,2023-01-01,690,921,87475.62
1000000131,1000000131,99213,2023-01-01,726,1118,132650.59
1000000131,1000000131,99214,2023-01-01,414,737,132667.55
1000000131,1000000131,99232,2023-01-01,518,762,114370.04
1000000131,1000000131,99283,2023-01-01,622,1109,393056.88
1000000131,1000000131,J3301,2023-01-01,441,862,55861.53
1000000132,1000000132,36415,2023-01-01,49,73,1860.51
1000000132,1000000132,70450,2023-01-01,45,84,38323.7
1000000132,1000000132,99283,2023-01-01,55,64,22001.66
1000000133,1000000133,36415,2023-01-01,1410,1580,39379.13
1000000133,1000000133,70450,2023-01-01,938,1066,484558.59
1000000133,1000000133,80053,2023-01-01,749,1463,66111.63
1000000133,1000000133,99214,2023-01-01,920,1187,212239.8
1000000133,1000000133,99232,2023-01-01,836,1304,194804.69
1000000134,1000000134,80053,2023-01-01,1063,1237,55416.66
1000000134,1000000134,99213,2023-01-01,521,1014,122986.34
1000000134,1000000134,99214,2023-01-01,596,1147,206700.67
1000000134,1000000134,J3301,2023-01-01,600,1172,75505.91
1000000135,1000000135,36415,2023-01-01,967,1085,27034.46
1000000135,1000000135,70450,2023-01-01,805,1138,514747.48
1000000135,1000000135,93000,2023-01-01,796,1063,90709.78
1000000136,1000000136,70450,2023-01-01,26,34,15339.93
1000000136,1000000136,80053,2023-01-01,20,32,1430.18
1000000136,1000000136,J3301,2023-01-01,23,31,2037.34
1000000137,1000000137,93000,2023-01-01,58,96,8193.52
1000000137,1000000137,99213,2023-01-01,78,117,14149.04
1000000137,1000000137,99214,2023-01-01,89,126,22856.3
1000000138,1000000138,70450,2023-01-01,305,344,153467.18
1000000138,1000000138,97110,2023-01-01,265,379,36450.66
1000000138,1000000138,99232,2023-01-01,302,356,53925.22
1000000139,1000000139,36415,2023-01-01,58,76,1961.73
1000000139,1000000139,93000,2023-01-01,70,85,7499.93
1000000139,1000000139,99214,2023-01-01,56,95,17259.88
1000000139,1000000139,99283,2023-01-01,58,86,30120.76
1000000140,1000000140,36415,2023-01-01,177,278,6984.97
1000000140,1000000140,93000,2023-01-01,156,253,21880.97
1000000140,1000000140,97110,2023-01-01,118,231,22390.87
1000000140,1000000140,99213,2023-01-01,183,257,30288.5
1000000140,1000000140,99214,2023-01-01,215,275,50031.97
1000000140,1000000140,J3301,2023-01-01,192,218,14114.93
1000000141,1000000141,36415,2023-01-01,379,503,12535.66
1000000141,1000000141,70450,2023-01-01,420,487,217823.03
1000000141,1000000141,80053,2023-01-01,381,441,19522.3
1000000141,1000000141,97110,2023-01-01,386,664,63281.02
1000000141,1000000141,J3301,2023-01-01,308,536,35150.61
1000000142,1000000142,36415,2023-01-01,383,552,13864.12
1000000142,1000000142,70450,2023-01-01,372,441,201342.31
1000000142,1000000142,80053,2023-01-01,279,484,21444.92
1000000142,1000000142,93000,2023-01-01,367,430,36675.08
1000000142,1000000142,99232,2023-01-01,355,580,87185.87
1000000142,1000000142,99283,2023-01-01,429,583,202768.83
1000000143,1000000143,36415,2023-01-01,33,51,1308.45
1000000143,1000000143,93000,2023-01-01,27,46,3826.37
1000000143,1000000143,97110,2023-01-01,23,44,4193.12
1000000143,1000000143,99213,2023-01-01,37,49,5956.8
1000000143,1000000143,99214,2023-01-01,54,65,11657.7
1000000143,1000000143,99283,2023-01-01,47,55,19188.9
1000000143,1000000143,J3301,2023-01-01,31,47,2951.35
1000000144,1000000144,36415,2023-01-01,152,216,5434.1
1000000144,1000000144,70450,2023-01-01,117,168,75423.06
1000000144,1000000144,80053,2023-01-01,167,213,9575.97
1000000144,1000000144,97110,2023-01-01,231,259,24484.26
1000000144,1000000144,99213,2023-01-01,217,261,31480.84
1000000144,1000000144,J3301,2023-01-01,107,190,12355.49
1000000145,1000000145,70450,2023-01-01,101,192,87227.14
1000000145,1000000145,97110,2023-01-01,214,317,30133.06
1000000145,1000000145,99213,2023-01-01,124,248,29742.96
1000000146,1000000146,36415,2023-01-01,835,1576,39166.69
1000000146,1000000146,80053,2023-01-01,1187,1738,78341.73
1000000146,1000000146,97110,2023-01-01,1008,1595,152403.86
1000000146,1000000146,99214,2023-01-01,1705,2367,425471.28
1000000146,1000000146,99283,2023-01-01,1586,2098,731495.82
1000000146,1000000146,J3301,2023-01-01,1573,1812,117358.93
1000000147,1000000147,70450,2023-01-01,726,1395,621763.3
1000000147,1000000147,80053,2023-01-01,1017,1927,86420.58
1000000147,1000000147,99232,2023-01-01,1248,1901,284801.75
1000000147,1000000147,99283,2023-01-01,739,1379,482035.48
1000000148,1000000148,70450,2023-01-01,846,1240,561934.55
1000000148,1000000148,93000,2023-01-01,882,1397,117835.5
1000000148,1000000148,97110,2023-01-01,774,1106,104715.54
1000000148,1000000148,99213,2023-01-01,693,889,106885.58
1000000148,1000000148,99232,2023-01-01,842,1405,212375.56
1000000148,1000000148,J3301,2023-01-01,718,874,57284.74
1000000149,1000000149,70450,2023-01-01,30,57,26593.29
1000000149,1000000149,99214,2023-01-01,23,35,6645.36
1000000149,1000000149,J3301,2023-01-01,40,57,3661.27
1000000150,1000000150,97110,2023-01-01,66,92,8634.38
1000000150,1000000150,99214,2023-01-01,78,136,24070.95
1000000150,1000000150,99232,2023-01-01,74,122,18500.35
1000000150,1000000150,99283,2023-01-01,78,116,40516.59
1000000150,1000000150,J3301,2023-01-01,82,113,7564.68
1000000151,1000000151,99214,2023-01-01,977,1103,196994.32
1000000151,1000000151,99232,2023-01-01,804,1361,204821.98
1000000151,1000000151,99283,2023-01-01,1342,1670,584117.94
1000000152,1000000152,36415,2023-01-01,672,1040,26236.88
1000000152,1000000152,80053,2023-01-01,1201,1409,63564.17
1000000152,1000000152,99213,2023-01-01,818,1155,138776.35
1000000152,1000000152,99214,2023-01-01,803,1259,224576.28
1000000153,1000000153,70450,2023-01-01,68,84,38802.73
1000000153,1000000153,80053,2023-01-01,65,116,5191.39
1000000153,1000000153,93000,2023-01-01,36,66,5690.1
1000000153,1000000153,99213,2023-01-01,77,89,10343.04
1000000153,1000000153,99232,2023-01-01,60,101,15449.44
1000000153,1000000153,99283,2023-01-01,63,81,28088.84
1000000153,1000000153,J3301,2023-01-01,47,63,4059.12
1000000154,1000000154,80053,2023-01-01,437,607,27147.87
1000000154,1000000154,97110,2023-01-01,392,590,55996.57
1000000154,1000000154,99213,2023-01-01,281,468,55831.65
1000000154,1000000154,99214,2023-01-01,447,583,104655.82
1000000155,1000000155,70450,2023-01-01,70,81,36385.82
1000000155,1000000155,93000,2023-01-01,89,105,9121.55
1000000155,1000000155,97110,2023-01-01,58,100,9522.54
1000000155,1000000155,99232,2023-01-01,80,111,16983.63
1000000155,1000000155,J3301,2023-01-01,59,76,5102.82
1000000156,1000000156,36415,2023-01-01,240,380,9500.12
1000000156,1000000156,80053,2023-01-01,146,256,11360.57
1000000156,1000000156,99232,2023-01-01,197,383,57923.41
1000000156,1000000156,J3301,2023-01-01,219,298,19732.16
1000000157,1000000157,36415,2023-01-01,155,296,7302.76
1000000157,1000000157,97110,2023-01-01,188,225,21424.75
1000000157,1000000157,99213,2023-01-01,132,209,25124.76
1000000157,1000000157,99214,2023-01-01,137,199,35638.91
1000000157,1000000157,99232,2023-01-01,137,203,30630.53
1000000157,1000000157,99283,2023-01-01,103,186,66382.56
1000000157,1000000157,J3301,2023-01-01,235,299,19415.51
1000000158,1000000158,80053,2023-01-01,1618,2012,90894.5
1000000158,1000000158,93000,2023-01-01,1225,2011,170057.69
1000000158,1000000158,J3301,2023-01-01,2159,2508,164475.07
1000000159,1000000159,36415,2023-01-01,50,91,2264.76
1000000159,1000000159,93000,2023-01-01,67,94,8243.52
1000000159,1000000159,J3301,2023-01-01,49,98,6489.05
1000000160,1000000160,99213,2023-01-01,16,24,2884.35
1000000160,1000000160,99214,2023-01-01,16,33,5939.07
1000000160,1000000160,99232,2023-01-01,20,28,4379.42
1000000160,1000000160,J3301,2023-01-01,13,27,1746.5
1000000161,1000000161,36415,2023-01-01,86,171,4272.41
1000000161,1000000161,99232,2023-01-01,74,131,19841.8
1000000161,1000000161,99283,2023-01-01,72,109,37874.84
1000000162,1000000162,36415,2023-01-01,936,1578,39274.6
1000000162,1000000162,97110,2023-01-01,1385,1730,164582.84
1000000162,1000000162,99214,2023-01-01,712,1275,229580.3
1000000162,1000000162,99283,2023-01-01,820,1303,456167.14
1000000162,1000000162,J3301,2023-01-01,1149,1647,106833.13
1000000163,1000000163,36415,2023-01-01,37,42,1067.85
1000000163,1000000163,93000,2023-01-01,34,49,4212.8
1000000163,1000000163,97110,2023-01-01,44,50,4903.23
1000000163,1000000163,99213,2023-01-01,47,65,7753.01
1000000163,1000000163,99214,2023-01-01,28,50,9317.97
1000000164,1000000164,36415,2023-01-01,666,838,21089.33
1000000164,1000000164,93000,2023-01-01,515,581,48676.72
1000000164,1000000164,97110,2023-01-01,626,804,76103.68
1000000164,1000000164,99213,2023-01-01,417,616,74374.82
1000000164,1000000164,99232,2023-01-01,632,960,144769.08
1000000165,1000000165,70450,2023-01-01,260,302,137119.6
1000000165,1000000165,80053,2023-01-01,308,371,16918.99
1000000165,1000000165,97110,2023-01-01,218,313,29512.64
1000000165,1000000165,99213,2023-01-01,330,398,47886.89
1000000165,1000000165,99232,2023-01-01,179,344,51450.0
1000000165,1000000165,99283,2023-01-01,281,486,171685.95
1000000165,1000000165,J3301,2023-01-01,298,444,28948.69
1000000166,1000000166,36415,2023-01-01,113,178,4392.27
1000000166,1000000166,70450,2023-01-01,110,175,78017.63
1000000166,1000000166,97110,2023-01-01,126,187,17646.77
1000000166,1000000166,99213,2023-01-01,193,278,33256.47
1000000166,1000000166,99232,2023-01-01,207,277,41279.93
1000000166,1000000166,99283,2023-01-01,185,260,90926.99
1000000166,1000000166,J3301,2023-01-01,244,303,19758.85
1000000167,1000000167,80053,2023-01-01,352,397,17762.05
1000000167,1000000167,93000,2023-01-01,314,395,33833.85
1000000167,1000000167,97110,2023-01-01,351,574,54991.79
1000000167,1000000167,99232,2023-01-01,265,498,75140.4
1000000168,1000000168,70450,2023-01-01,316,441,197435.46
1000000168,1000000168,80053,2023-01-01,356,399,18059.53
1000000168,1000000168,93000,2023-01-01,301,382,32534.45
1000000168,1000000168,99213,2023-01-01,337,428,51073.61
1000000168,1000000168,99214,2023-01-01,281,381,68853.46
